method	R	probability	mean_error
BINARY	5	4.004004e-01	1.565381e-01
BINARY	5	4.014014e-01	1.570226e-01
BINARY	5	4.024024e-01	1.575096e-01
BINARY	5	4.034034e-01	1.579968e-01
BINARY	5	4.044044e-01	1.584836e-01
BINARY	5	4.054054e-01	1.589627e-01
BINARY	5	4.064064e-01	1.594403e-01
BINARY	5	4.074074e-01	1.599272e-01
BINARY	5	4.084084e-01	1.604226e-01
BINARY	5	4.094094e-01	1.609154e-01
BINARY	5	4.104104e-01	1.614117e-01
BINARY	5	4.114114e-01	1.619146e-01
BINARY	5	4.124124e-01	1.624163e-01
BINARY	5	4.134134e-01	1.629185e-01
BINARY	5	4.144144e-01	1.634217e-01
BINARY	5	4.154154e-01	1.639269e-01
BINARY	5	4.164164e-01	1.644326e-01
BINARY	5	4.174174e-01	1.649384e-01
BINARY	5	4.184184e-01	1.654391e-01
BINARY	5	4.194194e-01	1.659425e-01
BINARY	5	4.204204e-01	1.664451e-01
BINARY	5	4.214214e-01	1.669523e-01
BINARY	5	4.224224e-01	1.674551e-01
BINARY	5	4.234234e-01	1.679504e-01
BINARY	5	4.244244e-01	1.684564e-01
BINARY	5	4.254254e-01	1.689677e-01
BINARY	5	4.264264e-01	1.694740e-01
BINARY	5	4.274274e-01	1.699757e-01
BINARY	5	4.284284e-01	1.704779e-01
BINARY	5	4.294294e-01	1.709829e-01
BINARY	5	4.304304e-01	1.714886e-01
BINARY	5	4.314314e-01	1.719955e-01
BINARY	5	4.324324e-01	1.725013e-01
BINARY	5	4.334334e-01	1.730031e-01
BINARY	5	4.344344e-01	1.735037e-01
BINARY	5	4.354354e-01	1.740122e-01
BINARY	5	4.364364e-01	1.745246e-01
BINARY	5	4.374374e-01	1.750353e-01
BINARY	5	4.384384e-01	1.755462e-01
BINARY	5	4.394394e-01	1.760563e-01
BINARY	5	4.404404e-01	1.765646e-01
BINARY	5	4.414414e-01	1.770700e-01
BINARY	5	4.424424e-01	1.775731e-01
BINARY	5	4.434434e-01	1.780735e-01
BINARY	5	4.444444e-01	1.785733e-01
BINARY	5	4.454454e-01	1.790761e-01
BINARY	5	4.464464e-01	1.795831e-01
BINARY	5	4.474474e-01	1.801002e-01
BINARY	5	4.484484e-01	1.806161e-01
BINARY	5	4.494494e-01	1.811254e-01
BINARY	5	4.504505e-01	1.816457e-01
BINARY	5	4.514515e-01	1.821647e-01
BINARY	5	4.524525e-01	1.826845e-01
BINARY	5	4.534535e-01	1.832044e-01
BINARY	5	4.544545e-01	1.837250e-01
BINARY	5	4.554555e-01	1.842462e-01
BINARY	5	4.564565e-01	1.847674e-01
BINARY	5	4.574575e-01	1.852892e-01
BINARY	5	4.584585e-01	1.858110e-01
BINARY	5	4.594595e-01	1.863465e-01
BINARY	5	4.604605e-01	1.868789e-01
BINARY	5	4.614615e-01	1.874085e-01
BINARY	5	4.624625e-01	1.879353e-01
BINARY	5	4.634635e-01	1.884669e-01
BINARY	5	4.644645e-01	1.890061e-01
BINARY	5	4.654655e-01	1.895413e-01
BINARY	5	4.664665e-01	1.900708e-01
BINARY	5	4.674675e-01	1.905978e-01
BINARY	5	4.684685e-01	1.911261e-01
BINARY	5	4.694695e-01	1.916595e-01
BINARY	5	4.704705e-01	1.921965e-01
BINARY	5	4.714715e-01	1.927344e-01
BINARY	5	4.724725e-01	1.932723e-01
BINARY	5	4.734735e-01	1.938077e-01
BINARY	5	4.744745e-01	1.943370e-01
BINARY	5	4.754755e-01	1.948670e-01
BINARY	5	4.764765e-01	1.954042e-01
BINARY	5	4.774775e-01	1.959396e-01
BINARY	5	4.784785e-01	1.964746e-01
BINARY	5	4.794795e-01	1.970097e-01
BINARY	5	4.804805e-01	1.975447e-01
BINARY	5	4.814815e-01	1.980797e-01
BINARY	5	4.824825e-01	1.986144e-01
BINARY	5	4.834835e-01	1.991440e-01
BINARY	5	4.844845e-01	1.996747e-01
BINARY	5	4.854855e-01	2.002157e-01
BINARY	5	4.864865e-01	2.007561e-01
BINARY	5	4.874875e-01	2.012997e-01
BINARY	5	4.884885e-01	2.018412e-01
BINARY	5	4.894895e-01	2.023857e-01
BINARY	5	4.904905e-01	2.029299e-01
BINARY	5	4.914915e-01	2.034756e-01
BINARY	5	4.924925e-01	2.040227e-01
BINARY	5	4.934935e-01	2.045634e-01
BINARY	5	4.944945e-01	2.051123e-01
BINARY	5	4.954955e-01	2.056671e-01
BINARY	5	4.964965e-01	2.062152e-01
BINARY	5	4.974975e-01	2.067792e-01
BINARY	5	4.984985e-01	2.073502e-01
BINARY	5	4.994995e-01	2.079133e-01
BINARY	5	5.005005e-01	2.084750e-01
BINARY	5	5.015015e-01	2.090399e-01
BINARY	5	5.025025e-01	2.096067e-01
BINARY	5	5.035035e-01	2.101745e-01
BINARY	5	5.045045e-01	2.107397e-01
BINARY	5	5.055055e-01	2.113000e-01
BINARY	5	5.065065e-01	2.118581e-01
BINARY	5	5.075075e-01	2.124161e-01
BINARY	5	5.085085e-01	2.129742e-01
BINARY	5	5.095095e-01	2.135323e-01
BINARY	5	5.105105e-01	2.140903e-01
BINARY	5	5.115115e-01	2.146484e-01
BINARY	5	5.125125e-01	2.152064e-01
BINARY	5	5.135135e-01	2.157645e-01
BINARY	5	5.145145e-01	2.163226e-01
BINARY	5	5.155155e-01	2.168802e-01
BINARY	5	5.165165e-01	2.174345e-01
BINARY	5	5.175175e-01	2.179906e-01
BINARY	5	5.185185e-01	2.185530e-01
BINARY	5	5.195195e-01	2.191098e-01
BINARY	5	5.205205e-01	2.196628e-01
BINARY	5	5.215215e-01	2.202108e-01
BINARY	5	5.225225e-01	2.207658e-01
BINARY	5	5.235235e-01	2.213291e-01
BINARY	5	5.245245e-01	2.218962e-01
BINARY	5	5.255255e-01	2.224635e-01
BINARY	5	5.265265e-01	2.230376e-01
BINARY	5	5.275275e-01	2.236172e-01
BINARY	5	5.285285e-01	2.242002e-01
BINARY	5	5.295295e-01	2.247863e-01
BINARY	5	5.305305e-01	2.253775e-01
BINARY	5	5.315315e-01	2.259647e-01
BINARY	5	5.325325e-01	2.265458e-01
BINARY	5	5.335335e-01	2.271293e-01
BINARY	5	5.345345e-01	2.277188e-01
BINARY	5	5.355355e-01	2.283021e-01
BINARY	5	5.365365e-01	2.288923e-01
BINARY	5	5.375375e-01	2.294851e-01
BINARY	5	5.385385e-01	2.300778e-01
BINARY	5	5.395395e-01	2.306705e-01
BINARY	5	5.405405e-01	2.312566e-01
BINARY	5	5.415415e-01	2.318452e-01
BINARY	5	5.425425e-01	2.324357e-01
BINARY	5	5.435435e-01	2.330262e-01
BINARY	5	5.445445e-01	2.336166e-01
BINARY	5	5.455455e-01	2.342067e-01
BINARY	5	5.465465e-01	2.347951e-01
BINARY	5	5.475475e-01	2.353822e-01
BINARY	5	5.485485e-01	2.359684e-01
BINARY	5	5.495495e-01	2.365537e-01
BINARY	5	5.505506e-01	2.371364e-01
BINARY	5	5.515516e-01	2.377181e-01
BINARY	5	5.525526e-01	2.383005e-01
BINARY	5	5.535536e-01	2.388860e-01
BINARY	5	5.545546e-01	2.394768e-01
BINARY	5	5.555556e-01	2.400739e-01
BINARY	5	5.565566e-01	2.406735e-01
BINARY	5	5.575576e-01	2.412729e-01
BINARY	5	5.585586e-01	2.418774e-01
BINARY	5	5.595596e-01	2.424869e-01
BINARY	5	5.605606e-01	2.430938e-01
BINARY	5	5.615616e-01	2.436981e-01
BINARY	5	5.625626e-01	2.443021e-01
BINARY	5	5.635636e-01	2.449066e-01
BINARY	5	5.645646e-01	2.455140e-01
BINARY	5	5.655656e-01	2.461266e-01
BINARY	5	5.665666e-01	2.467404e-01
BINARY	5	5.675676e-01	2.473529e-01
BINARY	5	5.685686e-01	2.479697e-01
BINARY	5	5.695696e-01	2.485956e-01
BINARY	5	5.705706e-01	2.492223e-01
BINARY	5	5.715716e-01	2.498491e-01
BINARY	5	5.725726e-01	2.504759e-01
BINARY	5	5.735736e-01	2.511024e-01
BINARY	5	5.745746e-01	2.517213e-01
BINARY	5	5.755756e-01	2.523395e-01
BINARY	5	5.765766e-01	2.529567e-01
BINARY	5	5.775776e-01	2.535739e-01
BINARY	5	5.785786e-01	2.541914e-01
BINARY	5	5.795796e-01	2.548100e-01
BINARY	5	5.805806e-01	2.554278e-01
BINARY	5	5.815816e-01	2.560406e-01
BINARY	5	5.825826e-01	2.566678e-01
BINARY	5	5.835836e-01	2.573027e-01
BINARY	5	5.845846e-01	2.579412e-01
BINARY	5	5.855856e-01	2.585841e-01
BINARY	5	5.865866e-01	2.592263e-01
BINARY	5	5.875876e-01	2.598637e-01
BINARY	5	5.885886e-01	2.605002e-01
BINARY	5	5.895896e-01	2.611366e-01
BINARY	5	5.905906e-01	2.617710e-01
BINARY	5	5.915916e-01	2.623993e-01
BINARY	5	5.925926e-01	2.630331e-01
BINARY	5	5.935936e-01	2.636737e-01
BINARY	5	5.945946e-01	2.643086e-01
BINARY	5	5.955956e-01	2.649496e-01
BINARY	5	5.965966e-01	2.655918e-01
BINARY	5	5.975976e-01	2.662359e-01
BINARY	5	5.985986e-01	2.668823e-01
BINARY	5	5.995996e-01	2.675315e-01
BINARY	5	6.006006e-01	2.681839e-01
BINARY	5	6.016016e-01	2.688373e-01
BINARY	5	6.026026e-01	2.694929e-01
BINARY	5	6.036036e-01	2.701513e-01
BINARY	5	6.046046e-01	2.708109e-01
BINARY	5	6.056056e-01	2.714692e-01
BINARY	5	6.066066e-01	2.721272e-01
BINARY	5	6.076076e-01	2.727930e-01
BINARY	5	6.086086e-01	2.734612e-01
BINARY	5	6.096096e-01	2.741308e-01
BINARY	5	6.106106e-01	2.747994e-01
BINARY	5	6.116116e-01	2.754752e-01
BINARY	5	6.126126e-01	2.761542e-01
BINARY	5	6.136136e-01	2.768256e-01
BINARY	5	6.146146e-01	2.774903e-01
BINARY	5	6.156156e-01	2.781566e-01
BINARY	5	6.166166e-01	2.788214e-01
BINARY	5	6.176176e-01	2.794853e-01
BINARY	5	6.186186e-01	2.801485e-01
BINARY	5	6.196196e-01	2.808106e-01
BINARY	5	6.206206e-01	2.814829e-01
BINARY	5	6.216216e-01	2.821551e-01
BINARY	5	6.226226e-01	2.828251e-01
BINARY	5	6.236236e-01	2.834783e-01
BINARY	5	6.246246e-01	2.841404e-01
BINARY	5	6.256256e-01	2.848081e-01
BINARY	5	6.266266e-01	2.854746e-01
BINARY	5	6.276276e-01	2.861380e-01
BINARY	5	6.286286e-01	2.867955e-01
BINARY	5	6.296296e-01	2.874458e-01
BINARY	5	6.306306e-01	2.880883e-01
BINARY	5	6.316316e-01	2.887224e-01
BINARY	5	6.326326e-01	2.893491e-01
BINARY	5	6.336336e-01	2.899713e-01
BINARY	5	6.346346e-01	2.905873e-01
BINARY	5	6.356356e-01	2.911950e-01
BINARY	5	6.366366e-01	2.918010e-01
BINARY	5	6.376376e-01	2.924071e-01
BINARY	5	6.386386e-01	2.930113e-01
BINARY	5	6.396396e-01	2.936251e-01
BINARY	5	6.406406e-01	2.942380e-01
BINARY	5	6.416416e-01	2.948527e-01
BINARY	5	6.426426e-01	2.954672e-01
BINARY	5	6.436436e-01	2.960823e-01
BINARY	5	6.446446e-01	2.966974e-01
BINARY	5	6.456456e-01	2.973126e-01
BINARY	5	6.466466e-01	2.979277e-01
BINARY	5	6.476476e-01	2.985429e-01
BINARY	5	6.486486e-01	2.991580e-01
BINARY	5	6.496496e-01	2.997732e-01
BINARY	5	6.506507e-01	3.003882e-01
BINARY	5	6.516517e-01	3.009991e-01
BINARY	5	6.526527e-01	3.016173e-01
BINARY	5	6.536537e-01	3.022358e-01
BINARY	5	6.546547e-01	3.028526e-01
BINARY	5	6.556557e-01	3.034666e-01
BINARY	5	6.566567e-01	3.040805e-01
BINARY	5	6.576577e-01	3.046985e-01
BINARY	5	6.586587e-01	3.053166e-01
BINARY	5	6.596597e-01	3.059368e-01
BINARY	5	6.606607e-01	3.065647e-01
BINARY	5	6.616617e-01	3.071905e-01
BINARY	5	6.626627e-01	3.078163e-01
BINARY	5	6.636637e-01	3.084460e-01
BINARY	5	6.646647e-01	3.090777e-01
BINARY	5	6.656657e-01	3.097014e-01
BINARY	5	6.666667e-01	3.103273e-01
BINARY	5	6.676677e-01	3.109622e-01
BINARY	5	6.686687e-01	3.115987e-01
BINARY	5	6.696697e-01	3.122376e-01
BINARY	5	6.706707e-01	3.128800e-01
BINARY	5	6.716717e-01	3.135315e-01
BINARY	5	6.726727e-01	3.141840e-01
BINARY	5	6.736737e-01	3.148347e-01
BINARY	5	6.746747e-01	3.154847e-01
BINARY	5	6.756757e-01	3.161347e-01
BINARY	5	6.766767e-01	3.167823e-01
BINARY	5	6.776777e-01	3.174284e-01
BINARY	5	6.786787e-01	3.180738e-01
BINARY	5	6.796797e-01	3.187193e-01
BINARY	5	6.806807e-01	3.193649e-01
BINARY	5	6.816817e-01	3.200107e-01
BINARY	5	6.826827e-01	3.206619e-01
BINARY	5	6.836837e-01	3.213240e-01
BINARY	5	6.846847e-01	3.219813e-01
BINARY	5	6.856857e-01	3.226338e-01
BINARY	5	6.866867e-01	3.232940e-01
BINARY	5	6.876877e-01	3.239540e-01
BINARY	5	6.886887e-01	3.246123e-01
BINARY	5	6.896897e-01	3.252684e-01
BINARY	5	6.906907e-01	3.259217e-01
BINARY	5	6.916917e-01	3.265708e-01
BINARY	5	6.926927e-01	3.272189e-01
BINARY	5	6.936937e-01	3.278616e-01
BINARY	5	6.946947e-01	3.285129e-01
BINARY	5	6.956957e-01	3.291618e-01
BINARY	5	6.966967e-01	3.298012e-01
BINARY	5	6.976977e-01	3.304488e-01
BINARY	5	6.986987e-01	3.311080e-01
BINARY	5	6.996997e-01	3.317662e-01
BINARY	5	7.007007e-01	3.324215e-01
BINARY	5	7.017017e-01	3.330766e-01
BINARY	5	7.027027e-01	3.337333e-01
BINARY	5	7.037037e-01	3.343927e-01
BINARY	5	7.047047e-01	3.350592e-01
BINARY	5	7.057057e-01	3.357275e-01
BINARY	5	7.067067e-01	3.364043e-01
BINARY	5	7.077077e-01	3.371000e-01
BINARY	5	7.087087e-01	3.378084e-01
BINARY	5	7.097097e-01	3.385129e-01
BINARY	5	7.107107e-01	3.392162e-01
BINARY	5	7.117117e-01	3.399202e-01
BINARY	5	7.127127e-01	3.406270e-01
BINARY	5	7.137137e-01	3.413352e-01
BINARY	5	7.147147e-01	3.420449e-01
BINARY	5	7.157157e-01	3.427546e-01
BINARY	5	7.167167e-01	3.434641e-01
BINARY	5	7.177177e-01	3.441756e-01
BINARY	5	7.187187e-01	3.448872e-01
BINARY	5	7.197197e-01	3.455987e-01
BINARY	5	7.207207e-01	3.463103e-01
BINARY	5	7.217217e-01	3.470218e-01
BINARY	5	7.227227e-01	3.477334e-01
BINARY	5	7.237237e-01	3.484404e-01
BINARY	5	7.247247e-01	3.491484e-01
BINARY	5	7.257257e-01	3.498609e-01
BINARY	5	7.267267e-01	3.505889e-01
BINARY	5	7.277277e-01	3.513154e-01
BINARY	5	7.287287e-01	3.520302e-01
BINARY	5	7.297297e-01	3.527485e-01
BINARY	5	7.307307e-01	3.534628e-01
BINARY	5	7.317317e-01	3.541768e-01
BINARY	5	7.327327e-01	3.548986e-01
BINARY	5	7.337337e-01	3.556317e-01
BINARY	5	7.347347e-01	3.563668e-01
BINARY	5	7.357357e-01	3.571032e-01
BINARY	5	7.367367e-01	3.578400e-01
BINARY	5	7.377377e-01	3.585768e-01
BINARY	5	7.387387e-01	3.593164e-01
BINARY	5	7.397397e-01	3.600591e-01
BINARY	5	7.407407e-01	3.608051e-01
BINARY	5	7.417417e-01	3.615546e-01
BINARY	5	7.427427e-01	3.623061e-01
BINARY	5	7.437437e-01	3.630578e-01
BINARY	5	7.447447e-01	3.638113e-01
BINARY	5	7.457457e-01	3.645678e-01
BINARY	5	7.467467e-01	3.653301e-01
BINARY	5	7.477477e-01	3.661053e-01
BINARY	5	7.487487e-01	3.668788e-01
BINARY	5	7.497497e-01	3.676570e-01
BINARY	5	7.507508e-01	3.684381e-01
BINARY	5	7.517518e-01	3.692194e-01
BINARY	5	7.527528e-01	3.700004e-01
BINARY	5	7.537538e-01	3.707738e-01
BINARY	5	7.547548e-01	3.715481e-01
BINARY	5	7.557558e-01	3.723214e-01
BINARY	5	7.567568e-01	3.730917e-01
BINARY	5	7.577578e-01	3.738620e-01
BINARY	5	7.587588e-01	3.746323e-01
BINARY	5	7.597598e-01	3.754026e-01
BINARY	5	7.607608e-01	3.761666e-01
BINARY	5	7.617618e-01	3.769385e-01
BINARY	5	7.627628e-01	3.777014e-01
BINARY	5	7.637638e-01	3.784604e-01
BINARY	5	7.647648e-01	3.792339e-01
BINARY	5	7.657658e-01	3.800167e-01
BINARY	5	7.667668e-01	3.808089e-01
BINARY	5	7.677678e-01	3.816076e-01
BINARY	5	7.687688e-01	3.824083e-01
BINARY	5	7.697698e-01	3.832084e-01
BINARY	5	7.707708e-01	3.840044e-01
BINARY	5	7.717718e-01	3.848008e-01
BINARY	5	7.727728e-01	3.856008e-01
BINARY	5	7.737738e-01	3.864046e-01
BINARY	5	7.747748e-01	3.872125e-01
BINARY	5	7.757758e-01	3.880236e-01
BINARY	5	7.767768e-01	3.888402e-01
BINARY	5	7.777778e-01	3.896616e-01
BINARY	5	7.787788e-01	3.904867e-01
BINARY	5	7.797798e-01	3.913089e-01
BINARY	5	7.807808e-01	3.921393e-01
BINARY	5	7.817818e-01	3.929730e-01
BINARY	5	7.827828e-01	3.938093e-01
BINARY	5	7.837838e-01	3.946477e-01
BINARY	5	7.847848e-01	3.954951e-01
BINARY	5	7.857858e-01	3.963492e-01
BINARY	5	7.867868e-01	3.971920e-01
BINARY	5	7.877878e-01	3.980315e-01
BINARY	5	7.887888e-01	3.988822e-01
BINARY	5	7.897898e-01	3.997367e-01
BINARY	5	7.907908e-01	4.005947e-01
BINARY	5	7.917918e-01	4.014514e-01
BINARY	5	7.927928e-01	4.023023e-01
BINARY	5	7.937938e-01	4.031705e-01
BINARY	5	7.947948e-01	4.040434e-01
BINARY	5	7.957958e-01	4.049126e-01
BINARY	5	7.967968e-01	4.057872e-01
BINARY	5	7.977978e-01	4.066638e-01
BINARY	5	7.987988e-01	4.075410e-01
BINARY	5	7.997998e-01	4.084192e-01
BINARY	5	8.008008e-01	4.092977e-01
BINARY	5	8.018018e-01	4.101753e-01
BINARY	5	8.028028e-01	4.110553e-01
BINARY	5	8.038038e-01	4.119394e-01
BINARY	5	8.048048e-01	4.128303e-01
BINARY	5	8.058058e-01	4.137307e-01
BINARY	5	8.068068e-01	4.146407e-01
BINARY	5	8.078078e-01	4.155552e-01
BINARY	5	8.088088e-01	4.164715e-01
BINARY	5	8.098098e-01	4.173851e-01
BINARY	5	8.108108e-01	4.182868e-01
BINARY	5	8.118118e-01	4.191893e-01
BINARY	5	8.128128e-01	4.201007e-01
BINARY	5	8.138138e-01	4.210147e-01
BINARY	5	8.148148e-01	4.219316e-01
BINARY	5	8.158158e-01	4.228499e-01
BINARY	5	8.168168e-01	4.237645e-01
BINARY	5	8.178178e-01	4.246927e-01
BINARY	5	8.188188e-01	4.256184e-01
BINARY	5	8.198198e-01	4.265617e-01
BINARY	5	8.208208e-01	4.275191e-01
BINARY	5	8.218218e-01	4.284870e-01
BINARY	5	8.228228e-01	4.294525e-01
BINARY	5	8.238238e-01	4.303947e-01
BINARY	5	8.248248e-01	4.313495e-01
BINARY	5	8.258258e-01	4.323072e-01
BINARY	5	8.268268e-01	4.332685e-01
BINARY	5	8.278278e-01	4.342340e-01
BINARY	5	8.288288e-01	4.352044e-01
BINARY	5	8.298298e-01	4.361846e-01
BINARY	5	8.308308e-01	4.371704e-01
BINARY	5	8.318318e-01	4.381555e-01
BINARY	5	8.328328e-01	4.391538e-01
BINARY	5	8.338338e-01	4.401560e-01
BINARY	5	8.348348e-01	4.411609e-01
BINARY	5	8.358358e-01	4.421681e-01
BINARY	5	8.368368e-01	4.431763e-01
BINARY	5	8.378378e-01	4.441800e-01
BINARY	5	8.388388e-01	4.451927e-01
BINARY	5	8.398398e-01	4.462206e-01
BINARY	5	8.408408e-01	4.472563e-01
BINARY	5	8.418418e-01	4.482867e-01
BINARY	5	8.428428e-01	4.493360e-01
BINARY	5	8.438438e-01	4.503926e-01
BINARY	5	8.448448e-01	4.514528e-01
BINARY	5	8.458458e-01	4.525138e-01
BINARY	5	8.468468e-01	4.535703e-01
BINARY	5	8.478478e-01	4.546200e-01
BINARY	5	8.488488e-01	4.556747e-01
BINARY	5	8.498498e-01	4.567438e-01
BINARY	5	8.508509e-01	4.578152e-01
BINARY	5	8.518519e-01	4.589002e-01
BINARY	5	8.528529e-01	4.599929e-01
BINARY	5	8.538539e-01	4.610996e-01
BINARY	5	8.548549e-01	4.622170e-01
BINARY	5	8.558559e-01	4.633298e-01
BINARY	5	8.568569e-01	4.644203e-01
BINARY	5	8.578579e-01	4.655312e-01
BINARY	5	8.588589e-01	4.666499e-01
BINARY	5	8.598599e-01	4.677719e-01
BINARY	5	8.608609e-01	4.688929e-01
BINARY	5	8.618619e-01	4.700139e-01
BINARY	5	8.628629e-01	4.711450e-01
BINARY	5	8.638639e-01	4.722783e-01
BINARY	5	8.648649e-01	4.734146e-01
BINARY	5	8.658659e-01	4.745526e-01
BINARY	5	8.668669e-01	4.756929e-01
BINARY	5	8.678679e-01	4.768356e-01
BINARY	5	8.688689e-01	4.779708e-01
BINARY	5	8.698699e-01	4.791346e-01
BINARY	5	8.708709e-01	4.803042e-01
BINARY	5	8.718719e-01	4.814809e-01
BINARY	5	8.728729e-01	4.826483e-01
BINARY	5	8.738739e-01	4.838429e-01
BINARY	5	8.748749e-01	4.850479e-01
BINARY	5	8.758759e-01	4.862568e-01
BINARY	5	8.768769e-01	4.874704e-01
BINARY	5	8.778779e-01	4.886815e-01
BINARY	5	8.788789e-01	4.899057e-01
BINARY	5	8.798799e-01	4.911434e-01
BINARY	5	8.808809e-01	4.923886e-01
BINARY	5	8.818819e-01	4.936490e-01
BINARY	5	8.828829e-01	4.949241e-01
BINARY	5	8.838839e-01	4.961999e-01
BINARY	5	8.848849e-01	4.974608e-01
BINARY	5	8.858859e-01	4.987169e-01
BINARY	5	8.868869e-01	4.999625e-01
BINARY	5	8.878879e-01	5.012095e-01
BINARY	5	8.888889e-01	5.024614e-01
BINARY	5	8.898899e-01	5.037136e-01
BINARY	5	8.908909e-01	5.049658e-01
BINARY	5	8.918919e-01	5.061995e-01
BINARY	5	8.928929e-01	5.074391e-01
BINARY	5	8.938939e-01	5.087090e-01
BINARY	5	8.948949e-01	5.099851e-01
BINARY	5	8.958959e-01	5.112687e-01
BINARY	5	8.968969e-01	5.125577e-01
BINARY	5	8.978979e-01	5.138512e-01
BINARY	5	8.988989e-01	5.151508e-01
BINARY	5	8.998999e-01	5.164556e-01
BINARY	5	9.009009e-01	5.177654e-01
BINARY	5	9.019019e-01	5.190719e-01
BINARY	5	9.029029e-01	5.203896e-01
BINARY	5	9.039039e-01	5.217057e-01
BINARY	5	9.049049e-01	5.230278e-01
BINARY	5	9.059059e-01	5.243621e-01
BINARY	5	9.069069e-01	5.256995e-01
BINARY	5	9.079079e-01	5.270397e-01
BINARY	5	9.089089e-01	5.283823e-01
BINARY	5	9.099099e-01	5.297594e-01
BINARY	5	9.109109e-01	5.311393e-01
BINARY	5	9.119119e-01	5.325092e-01
BINARY	5	9.129129e-01	5.339006e-01
BINARY	5	9.139139e-01	5.353001e-01
BINARY	5	9.149149e-01	5.366991e-01
BINARY	5	9.159159e-01	5.381379e-01
BINARY	5	9.169169e-01	5.395978e-01
BINARY	5	9.179179e-01	5.410673e-01
BINARY	5	9.189189e-01	5.425487e-01
BINARY	5	9.199199e-01	5.440393e-01
BINARY	5	9.209209e-01	5.455411e-01
BINARY	5	9.219219e-01	5.470444e-01
BINARY	5	9.229229e-01	5.485470e-01
BINARY	5	9.239239e-01	5.500686e-01
BINARY	5	9.249249e-01	5.515829e-01
BINARY	5	9.259259e-01	5.530904e-01
BINARY	5	9.269269e-01	5.546303e-01
BINARY	5	9.279279e-01	5.562034e-01
BINARY	5	9.289289e-01	5.577869e-01
BINARY	5	9.299299e-01	5.593737e-01
BINARY	5	9.309309e-01	5.609660e-01
BINARY	5	9.319319e-01	5.625691e-01
BINARY	5	9.329329e-01	5.641847e-01
BINARY	5	9.339339e-01	5.658001e-01
BINARY	5	9.349349e-01	5.674563e-01
BINARY	5	9.359359e-01	5.691255e-01
BINARY	5	9.369369e-01	5.708094e-01
BINARY	5	9.379379e-01	5.725061e-01
BINARY	5	9.389389e-01	5.742123e-01
BINARY	5	9.399399e-01	5.759662e-01
BINARY	5	9.409409e-01	5.777427e-01
BINARY	5	9.419419e-01	5.795167e-01
BINARY	5	9.429429e-01	5.813018e-01
